concept_id,concept_code,concept_name,vocabulary_id,ingredient
40897379,OMOP2095341,Naloxone 12 MG / Tilidine 180 MG Oral Tablet,RxNorm Extension,tilidine
40897380,OMOP2095342,Naloxone 4 MG / Tilidine 59.9 MG Oral Tablet Box of 200,RxNorm Extension,tilidine
40897381,OMOP2095343,Naloxone 4 MG / Tilidine 59.9 MG Oral Tablet Box of 10,RxNorm Extension,tilidine
40905070,OMOP2103032,Naloxone 4 MG / Tilidine 50 MG Oral Tablet [Tilidin Ratiopharm] Box of 100,RxNorm Extension,tilidine
40905071,OMOP2103033,Naloxone 4 MG / Tilidine 50 MG Oral Tablet [Tilidin N Dura] Box of 100,RxNorm Extension,tilidine
40905072,OMOP2103034,Naloxone 4 MG / Tilidine 50 MG Extended Release Oral Tablet [Tilidin 1a Pharma] Box of 50,RxNorm Extension,tilidine
40905073,OMOP2103035,Naloxone 4 MG / Tilidine 50 MG Oral Capsule [Valoron N] Box of 20,RxNorm Extension,tilidine
40905074,OMOP2103036,Naloxone 4 MG / Tilidine 50 MG Oral Capsule [Tilidin Hexal],RxNorm Extension,tilidine
40905075,OMOP2103037,Naloxone 4 MG / Tilidine 50 MG Oral Capsule [Tilicomp Beta],RxNorm Extension,tilidine
40905076,OMOP2103038,Naloxone 6.16 MG/ML / Tilidine 71.5 MG/ML Oral Solution [Tilidin N Sandoz] Box of 1,RxNorm Extension,tilidine
40905077,OMOP2103039,Naloxone 6.16 MG/ML / Tilidine 71.5 MG/ML Oral Solution [Tilidin Abz],RxNorm Extension,tilidine
40905078,OMOP2103040,Naloxone 6.08 MG/ML / Tilidine 71.2 MG/ML Oral Solution [Tilidin Abz],RxNorm Extension,tilidine
40905079,OMOP2103041,Naloxone 4 MG / Tilidine 59.9 MG Oral Tablet [Valoron N] Box of 50,RxNorm Extension,tilidine
40905080,OMOP2103042,Naloxone 17.6 MG / Tilidine 206 MG Oral Tablet [Tilidin N Dura] Box of 100,RxNorm Extension,tilidine
40905082,OMOP2103044,Naloxone 6.08 MG/ML / Tilidine 71.2 MG/ML Oral Solution [Tilidin N Sandoz],RxNorm Extension,tilidine
40905083,OMOP2103045,Naloxone 6.08 MG/ML / Tilidine 71.2 MG/ML Oral Solution [Tilidalor] Box of 1,RxNorm Extension,tilidine
40905084,OMOP2103046,Naloxone 12 MG / Tilidine 150 MG Oral Tablet [Tilnalox Ct] Box of 100,RxNorm Extension,tilidine
40905085,OMOP2103047,Naloxone 12 MG / Tilidine 150 MG Extended Release Oral Tablet [Tilnalox Ct] Box of 100,RxNorm Extension,tilidine
40905086,OMOP2103048,Naloxone 12 MG / Tilidine 150 MG Oral Tablet [Tilidin N Dura],RxNorm Extension,tilidine
40905087,OMOP2103049,Naloxone 12 MG / Tilidine 150 MG Extended Release Oral Tablet [Tilicomp Beta] Box of 100,RxNorm Extension,tilidine
40905088,OMOP2103050,Naloxone 12 MG / Tilidine 150 MG Oral Tablet [Tilicomp Beta] Box of 50,RxNorm Extension,tilidine
40905089,OMOP2103051,Naloxone 12 MG / Tilidine 150 MG Extended Release Oral Tablet [Tilicomp Beta] Box of 50,RxNorm Extension,tilidine
40915539,OMOP2113501,Naloxone 8 MG / Tilidine 100 MG Oral Tablet [Tilidin 1a Pharma] Box of 50 by 1 A,RxNorm Extension,tilidine
40915540,OMOP2113502,Naloxone 4 MG / Tilidine 50 MG Extended Release Oral Tablet [Tilidin N Dura] Box of 100 by Mylan,RxNorm Extension,tilidine
40915541,OMOP2113503,Naloxone 4 MG / Tilidine 50 MG Oral Tablet Box of 20 by TEVA,RxNorm Extension,tilidine
40915543,OMOP2113505,Naloxone 12 MG / Tilidine 150 MG Extended Release Oral Tablet [Tilidin N Dura] Box of 100 by Mylan,RxNorm Extension,tilidine
40915544,OMOP2113506,Naloxone 12 MG / Tilidine 150 MG Oral Tablet [Tilidin N Dura] Box of 50 by Mylan,RxNorm Extension,tilidine
40915545,OMOP2113507,Naloxone 12 MG / Tilidine 150 MG Oral Tablet [Tilidin N Dura] Box of 20 by Mylan,RxNorm Extension,tilidine
40921958,OMOP2119920,Naloxone 4 MG / Tilidine 50 MG [Tilidin 1a Pharma],RxNorm Extension,tilidine
40921959,OMOP2119921,Naloxone 6.08 MG/ML / Tilidine 71.2 MG/ML [Tilidin N Sandoz],RxNorm Extension,tilidine
40921960,OMOP2119922,Naloxone 12 MG / Tilidine 150 MG [Tilidin Ratiopharm],RxNorm Extension,tilidine
40921961,OMOP2119923,Naloxone 12 MG / Tilidine 150 MG [Tilidin N Dura],RxNorm Extension,tilidine
40925220,OMOP2123182,Naloxone / Tilidine Oral Tablet [Tilidin Ratiopharm],RxNorm Extension,tilidine
40925221,OMOP2123183,Naloxone / Tilidine Oral Tablet [Tilidin 1a Pharma],RxNorm Extension,tilidine
40928386,OMOP2126348,Naloxone 4 MG / Tilidine 50 MG Oral Tablet Box of 20,RxNorm Extension,tilidine
40936323,OMOP2134285,Naloxone 8 MG / Tilidine 100 MG Extended Release Oral Tablet [Tilidin Ratiopharm] Box of 50,RxNorm Extension,tilidine
40936324,OMOP2134286,Naloxone 8 MG / Tilidine 100 MG Oral Tablet [Tilidin N Sandoz] Box of 50,RxNorm Extension,tilidine
40936325,OMOP2134287,Naloxone 8 MG / Tilidine 100 MG Extended Release Oral Tablet [Tilidin Hexal],RxNorm Extension,tilidine
40936326,OMOP2134288,Naloxone 8 MG / Tilidine 100 MG Extended Release Oral Tablet [Tilidin 1a Pharma] Box of 100,RxNorm Extension,tilidine
40936327,OMOP2134289,Naloxone 8 MG / Tilidine 120 MG Oral Tablet [Valoron N] Box of 200,RxNorm Extension,tilidine
40936328,OMOP2134290,Naloxone 4 MG / Tilidine 50 MG Extended Release Oral Tablet [Tilnalox Ct] Box of 100,RxNorm Extension,tilidine
40936329,OMOP2134291,Naloxone 4 MG / Tilidine 50 MG Extended Release Oral Tablet [Tilnalox Ct] Box of 50,RxNorm Extension,tilidine
40936330,OMOP2134292,Naloxone 4 MG / Tilidine 50 MG Extended Release Oral Tablet [Tilidin Ratiopharm] Box of 20,RxNorm Extension,tilidine
40936331,OMOP2134293,Naloxone 4 MG / Tilidine 50 MG Oral Tablet [Tilidin N Dura],RxNorm Extension,tilidine
40936332,OMOP2134294,Naloxone 4 MG / Tilidine 50 MG Oral Capsule [Tilimerck] Box of 10,RxNorm Extension,tilidine
40936333,OMOP2134295,Naloxone 4 MG / Tilidine 50 MG Oral Capsule [Tilidin Hexal] Box of 30,RxNorm Extension,tilidine
40936334,OMOP2134296,Naloxone 4 MG / Tilidine 50 MG Oral Capsule [Tilidalor] Box of 30,RxNorm Extension,tilidine
40936335,OMOP2134297,Naloxone 12 MG / Tilidine 180 MG Oral Tablet [Valoron N] Box of 10,RxNorm Extension,tilidine
40936336,OMOP2134298,Naloxone 4 MG / Tilidine 59.9 MG Oral Tablet [Valoron N],RxNorm Extension,tilidine
40936337,OMOP2134299,Naloxone 17.6 MG / Tilidine 206 MG Oral Tablet [Tilidin N Sandoz],RxNorm Extension,tilidine
40936339,OMOP2134301,Naloxone 17.6 MG / Tilidine 206 MG Oral Tablet [Tilidin 1a Pharma],RxNorm Extension,tilidine
40936341,OMOP2134303,Naloxone 6.08 MG/ML / Tilidine 71.2 MG/ML Oral Solution [Tilimerck] Box of 1,RxNorm Extension,tilidine
40936342,OMOP2134304,Naloxone 6.08 MG/ML / Tilidine 71.2 MG/ML Oral Solution [Tili 1a Pharma],RxNorm Extension,tilidine
40936343,OMOP2134305,Naloxone 6.08 MG/ML / Tilidine 71.2 MG/ML Oral Solution [Findol],RxNorm Extension,tilidine
40936344,OMOP2134306,Naloxone 12 MG / Tilidine 150 MG Extended Release Oral Tablet [Tilidin Ratiopharm] Box of 20,RxNorm Extension,tilidine
40936345,OMOP2134307,Naloxone 12 MG / Tilidine 150 MG Extended Release Oral Tablet [Tilidin N Sandoz] Box of 100,RxNorm Extension,tilidine
40936346,OMOP2134308,Naloxone 12 MG / Tilidine 150 MG Extended Release Oral Tablet [Tilidin N Sandoz] Box of 50,RxNorm Extension,tilidine
40936347,OMOP2134309,Naloxone 12 MG / Tilidine 150 MG Oral Tablet [Tilicomp Beta],RxNorm Extension,tilidine
40946907,OMOP2144869,Naloxone 8 MG / Tilidine 100 MG Oral Tablet [Tilidin N Dura] Box of 100 by Mylan,RxNorm Extension,tilidine
40946908,OMOP2144870,Naloxone 4 MG / Tilidine 50 MG Extended Release Oral Tablet [Celldolor] Box of 100 by Cellgmbh,RxNorm Extension,tilidine
40946909,OMOP2144871,Naloxone 4 MG / Tilidine 50 MG Oral Tablet [Celldolor] Box of 50 by Cellgmbh,RxNorm Extension,tilidine
40946910,OMOP2144872,Naloxone 12 MG / Tilidine 150 MG Oral Tablet [Celldolor] Box of 100 by Cellgmbh,RxNorm Extension,tilidine
40953116,OMOP2151078,Naloxone 4 MG / Tilidine 59.9 MG [Valoron N],RxNorm Extension,tilidine
40953117,OMOP2151079,Naloxone 6.08 MG/ML / Tilidine 71.2 MG/ML [Tilnalox Ct],RxNorm Extension,tilidine
40953118,OMOP2151080,Naloxone 6.08 MG/ML / Tilidine 71.2 MG/ML [Tili 1a Pharma],RxNorm Extension,tilidine
40959707,OMOP2157669,Naloxone 17.6 MG / Tilidine 240 MG Oral Tablet Box of 20,RxNorm Extension,tilidine
40959708,OMOP2157670,Naloxone 6.11 MG/ML / Tilidine 71.5 MG/ML Oral Solution Box of 10,RxNorm Extension,tilidine
40967479,OMOP2165441,Naloxone 8 MG / Tilidine 100 MG Oral Tablet [Tilnalox Ct] Box of 100,RxNorm Extension,tilidine
40967480,OMOP2165442,Naloxone 8 MG / Tilidine 100 MG Oral Tablet [Tilidin Ratiopharm] Box of 100,RxNorm Extension,tilidine
40967481,OMOP2165443,Naloxone 8 MG / Tilidine 100 MG Extended Release Oral Tablet [Tilidin N Dura] Box of 20,RxNorm Extension,tilidine
40967482,OMOP2165444,Naloxone 8 MG / Tilidine 100 MG Extended Release Oral Tablet [Tilidin N Dura],RxNorm Extension,tilidine
40967483,OMOP2165445,Naloxone 8 MG / Tilidine 100 MG Oral Tablet [Tilidin Hexal] Box of 50,RxNorm Extension,tilidine
40967484,OMOP2165446,Naloxone 4 MG / Tilidine 50 MG Oral Tablet [Tilnalox Ct] Box of 20,RxNorm Extension,tilidine
40967485,OMOP2165447,Naloxone 4 MG / Tilidine 50 MG Extended Release Oral Tablet [Tilnalox Ct] Box of 20,RxNorm Extension,tilidine
40967486,OMOP2165448,Naloxone 4 MG / Tilidine 50 MG Extended Release Oral Tablet [Tilidin N Sandoz] Box of 100,RxNorm Extension,tilidine
40967487,OMOP2165449,Naloxone 4 MG / Tilidine 50 MG Extended Release Oral Tablet [Tilidin 1a Pharma] Box of 100,RxNorm Extension,tilidine
40967488,OMOP2165450,Naloxone 4 MG / Tilidine 50 MG Oral Tablet [Tilicomp Beta] Box of 100,RxNorm Extension,tilidine
40967489,OMOP2165451,Naloxone 4 MG / Tilidine 50 MG Oral Capsule [Tilidalor],RxNorm Extension,tilidine
40967490,OMOP2165452,Naloxone 6.16 MG/ML / Tilidine 71.5 MG/ML Oral Solution [Tilidin N Sandoz],RxNorm Extension,tilidine
40967493,OMOP2165455,Naloxone 6.08 MG/ML / Tilidine 71.2 MG/ML Oral Solution [Tilidin Hexal],RxNorm Extension,tilidine
40967494,OMOP2165456,Naloxone 6.08 MG/ML / Tilidine 71.2 MG/ML Oral Solution [Tili 1a Pharma] Box of 1,RxNorm Extension,tilidine
40967495,OMOP2165457,Naloxone 12 MG / Tilidine 150 MG Oral Tablet [Tilnalox Ct],RxNorm Extension,tilidine
40967496,OMOP2165458,Naloxone 12 MG / Tilidine 150 MG Oral Tablet [Tilidin Ratiopharm] Box of 100,RxNorm Extension,tilidine
40967497,OMOP2165459,Naloxone 12 MG / Tilidine 150 MG Extended Release Oral Tablet [Tilidin N Dura] Box of 100,RxNorm Extension,tilidine
40967498,OMOP2165460,Naloxone 12 MG / Tilidine 150 MG Extended Release Oral Tablet [Tilidin Hexal] Box of 20,RxNorm Extension,tilidine
40967499,OMOP2165461,Naloxone 12 MG / Tilidine 150 MG Oral Tablet [Tilidin 1a Pharma],RxNorm Extension,tilidine
40967500,OMOP2165462,Naloxone 12 MG / Tilidine 150 MG Oral Tablet [Tilicomp Beta] Box of 20,RxNorm Extension,tilidine
40967501,OMOP2165463,Naloxone 12 MG / Tilidine 150 MG Extended Release Oral Tablet [Tilicomp Beta] Box of 20,RxNorm Extension,tilidine
40977883,OMOP2175845,Naloxone 8 MG / Tilidine 100 MG Oral Tablet [Celldolor] Box of 20 by Cellgmbh,RxNorm Extension,tilidine
40977884,OMOP2175846,Naloxone 4 MG / Tilidine 50 MG Oral Tablet Box of 100 by TEVA,RxNorm Extension,tilidine
40977885,OMOP2175847,Naloxone 4 MG / Tilidine 50 MG Extended Release Oral Tablet Box of 20 by TEVA,RxNorm Extension,tilidine
40977886,OMOP2175848,Naloxone 4 MG / Tilidine 50 MG Oral Capsule [Valoron N] Box of 100 by Pfizer,RxNorm Extension,tilidine
40977887,OMOP2175849,Naloxone 12 MG / Tilidine 150 MG Oral Tablet Box of 20 by TEVA,RxNorm Extension,tilidine
40984293,OMOP2182255,Naloxone 17.6 MG / Tilidine 240 MG [Valoron N],RxNorm Extension,tilidine
40987712,OMOP2185674,Naloxone / Tilidine Oral Tablet [Valoron N],RxNorm Extension,tilidine
40987713,OMOP2185675,Naloxone / Tilidine Extended Release Oral Tablet [Tilidin N Dura],RxNorm Extension,tilidine
40987714,OMOP2185676,Naloxone / Tilidine Oral Capsule [Tilidin Hexal],RxNorm Extension,tilidine
40990934,OMOP2188896,Naloxone 8 MG / Tilidine 100 MG Extended Release Oral Tablet Box of 100,RxNorm Extension,tilidine
40990935,OMOP2188897,Naloxone 100 MG / Tilidine 8 MG Oral Tablet Box of 20,RxNorm Extension,tilidine
40990936,OMOP2188898,Naloxone 12 MG / Tilidine 150 MG Oral Tablet Box of 50,RxNorm Extension,tilidine
40998828,OMOP2196790,Naloxone 8 MG / Tilidine 100 MG Oral Tablet [Tilidin N Dura] Box of 50,RxNorm Extension,tilidine
40998829,OMOP2196791,Naloxone 8 MG / Tilidine 100 MG Extended Release Oral Tablet [Tilidin Hexal] Box of 100,RxNorm Extension,tilidine
40998830,OMOP2196792,Naloxone 8 MG / Tilidine 100 MG Oral Tablet [Tilidin 1a Pharma] Box of 50,RxNorm Extension,tilidine
40998831,OMOP2196793,Naloxone 8 MG / Tilidine 100 MG Oral Tablet [Celldolor] Box of 50,RxNorm Extension,tilidine
40998832,OMOP2196794,Naloxone 4 MG / Tilidine 50 MG Extended Release Oral Tablet [Tilidin N Sandoz] Box of 50,RxNorm Extension,tilidine
40998833,OMOP2196795,Naloxone 4 MG / Tilidine 50 MG Extended Release Oral Tablet [Tilidin N Dura] Box of 50,RxNorm Extension,tilidine
40998834,OMOP2196796,Naloxone 4 MG / Tilidine 50 MG Oral Tablet [Tilidin Hexal] Box of 100,RxNorm Extension,tilidine
40998835,OMOP2196797,Naloxone 4 MG / Tilidine 50 MG Oral Tablet [Tilidin Hexal] Box of 50,RxNorm Extension,tilidine
40998836,OMOP2196798,Naloxone 4 MG / Tilidine 50 MG Oral Tablet [Tilidin Hexal] Box of 20,RxNorm Extension,tilidine
40998837,OMOP2196799,Naloxone 4 MG / Tilidine 50 MG Oral Tablet [Tilidin Hexal],RxNorm Extension,tilidine
40998838,OMOP2196800,Naloxone 4 MG / Tilidine 50 MG Oral Tablet [Tilidin 1a Pharma] Box of 50,RxNorm Extension,tilidine
40998839,OMOP2196801,Naloxone 4 MG / Tilidine 50 MG Extended Release Oral Tablet [Tilicomp Beta] Box of 50,RxNorm Extension,tilidine
40998840,OMOP2196802,Naloxone 4 MG / Tilidine 50 MG Oral Capsule [Valoron N] Box of 500,RxNorm Extension,tilidine
40998841,OMOP2196803,Naloxone 4 MG / Tilidine 50 MG Oral Capsule [Valoron N] Box of 50,RxNorm Extension,tilidine
40998842,OMOP2196804,Naloxone 4 MG / Tilidine 50 MG Oral Capsule [Tilimerck] Box of 50,RxNorm Extension,tilidine
40998843,OMOP2196805,Naloxone 6.08 MG/ML / Tilidine 71.2 MG/ML Oral Solution [Tili Abz],RxNorm Extension,tilidine
40998848,OMOP2196810,Naloxone 17.6 MG / Tilidine 206 MG Oral Tablet [Tilidin N Sandoz] Box of 100,RxNorm Extension,tilidine
40998849,OMOP2196811,Naloxone 17.6 MG / Tilidine 206 MG Extended Release Oral Tablet [Tilidin N Dura] Box of 20,RxNorm Extension,tilidine
40998850,OMOP2196812,Naloxone 17.6 MG / Tilidine 206 MG Extended Release Oral Tablet [Tilidin Hexal],RxNorm Extension,tilidine
40998851,OMOP2196813,Naloxone 17.6 MG / Tilidine 206 MG Oral Tablet [Tilidin 1a Pharma] Box of 100,RxNorm Extension,tilidine
40998853,OMOP2196815,Naloxone 17.6 MG / Tilidine 206 MG Oral Tablet [Celldolor] Box of 100,RxNorm Extension,tilidine
40998855,OMOP2196817,Naloxone 6.08 MG/ML / Tilidine 71.2 MG/ML Oral Solution [Valoron N] Box of 1,RxNorm Extension,tilidine
40998856,OMOP2196818,Naloxone 6.11 MG/ML / Tilidine 71.5 MG/ML Oral Solution [Gruntin] Box of 10,RxNorm Extension,tilidine
40998857,OMOP2196819,Naloxone 6.08 MG/ML / Tilidine 71.2 MG/ML Oral Solution [Andolor] Box of 1,RxNorm Extension,tilidine
40998858,OMOP2196820,Naloxone 12 MG / Tilidine 150 MG Extended Release Oral Tablet [Tilnalox Ct] Box of 20,RxNorm Extension,tilidine
40998859,OMOP2196821,Naloxone 12 MG / Tilidine 150 MG Oral Tablet [Tilidin Ratiopharm] Box of 50,RxNorm Extension,tilidine
40998860,OMOP2196822,Naloxone 12 MG / Tilidine 150 MG Oral Tablet [Tilidin Ratiopharm] Box of 20,RxNorm Extension,tilidine
40998861,OMOP2196823,Naloxone 12 MG / Tilidine 150 MG Extended Release Oral Tablet [Tilidin N Sandoz] Box of 20,RxNorm Extension,tilidine
40998862,OMOP2196824,Naloxone 12 MG / Tilidine 150 MG Oral Tablet [Tilicomp Beta] Box of 100,RxNorm Extension,tilidine
40998863,OMOP2196825,Naloxone 12 MG / Tilidine 150 MG Extended Release Oral Tablet [Celldolor] Box of 100,RxNorm Extension,tilidine
41009231,OMOP2207193,Naloxone 8 MG / Tilidine 100 MG Extended Release Oral Tablet [Celldolor] Box of 50 by Cellgmbh,RxNorm Extension,tilidine
41009232,OMOP2207194,Naloxone 4 MG / Tilidine 50 MG Extended Release Oral Tablet [Celldolor] Box of 50 by Cellgmbh,RxNorm Extension,tilidine
41009233,OMOP2207195,Naloxone 4 MG / Tilidine 50 MG Oral Capsule [Tilidin Hexal] Box of 10 by Novartis,RxNorm Extension,tilidine
41009235,OMOP2207197,Naloxone 12 MG / Tilidine 150 MG Oral Tablet [Celldolor] Box of 20 by Cellgmbh,RxNorm Extension,tilidine
41009236,OMOP2207198,Naloxone 12 MG / Tilidine 150 MG Extended Release Oral Tablet Box of 50 by TEVA,RxNorm Extension,tilidine
41015464,OMOP2213426,Naloxone 17.6 MG / Tilidine 206 MG [Tilicomp Beta],RxNorm Extension,tilidine
41015465,OMOP2213427,Naloxone 6.08 MG/ML / Tilidine 71.2 MG/ML [Findol],RxNorm Extension,tilidine
41018706,OMOP2216668,Naloxone / Tilidine Oral Solution [Tili 1a Pharma],RxNorm Extension,tilidine
41018707,OMOP2216669,Naloxone / Tilidine Oral Solution [Gruntin],RxNorm Extension,tilidine
41018708,OMOP2216670,Naloxone / Tilidine Oral Tablet [Tilidin Hexal],RxNorm Extension,tilidine
41021902,OMOP2219864,Naloxone 4 MG / Tilidine 50 MG Oral Tablet Box of 100,RxNorm Extension,tilidine
41021903,OMOP2219865,Naloxone 4 MG / Tilidine 50 MG Oral Capsule Box of 100,RxNorm Extension,tilidine
41021904,OMOP2219866,Naloxone 12 MG / Tilidine 180 MG Oral Tablet Box of 100,RxNorm Extension,tilidine
41021905,OMOP2219867,Naloxone 6.08 MG/ML / Tilidine 71.2 MG/ML Oral Solution Box of 3,RxNorm Extension,tilidine
41021906,OMOP2219868,Naloxone 4 MG / Tilidine 59.9 MG Oral Tablet Box of 50,RxNorm Extension,tilidine
41021907,OMOP2219869,Naloxone 17.6 MG / Tilidine 240 MG Oral Tablet,RxNorm Extension,tilidine
41029844,OMOP2227806,Naloxone 8 MG / Tilidine 100 MG Oral Tablet [Tilnalox Ct] Box of 20,RxNorm Extension,tilidine
41029845,OMOP2227807,Naloxone 8 MG / Tilidine 100 MG Extended Release Oral Tablet [Tilnalox Ct],RxNorm Extension,tilidine
41029846,OMOP2227808,Naloxone 8 MG / Tilidine 100 MG Extended Release Oral Tablet [Tilidin N Sandoz] Box of 50,RxNorm Extension,tilidine
41029847,OMOP2227809,Naloxone 8 MG / Tilidine 100 MG Extended Release Oral Tablet [Tilidin N Dura] Box of 100,RxNorm Extension,tilidine
41029848,OMOP2227810,Naloxone 8 MG / Tilidine 100 MG Oral Tablet [Tilidin N Dura] Box of 20,RxNorm Extension,tilidine
41029849,OMOP2227811,Naloxone 8 MG / Tilidine 120 MG Oral Tablet [Valoron N],RxNorm Extension,tilidine
41029850,OMOP2227812,Naloxone 4 MG / Tilidine 50 MG Extended Release Oral Tablet [Tilidin N Sandoz],RxNorm Extension,tilidine
41029851,OMOP2227813,Naloxone 4 MG / Tilidine 50 MG Extended Release Oral Tablet [Tilidin 1a Pharma],RxNorm Extension,tilidine
41029852,OMOP2227814,Naloxone 4 MG / Tilidine 50 MG Oral Capsule [Tilicomp Beta] Box of 50,RxNorm Extension,tilidine
41029853,OMOP2227815,Naloxone 4 MG / Tilidine 50 MG Oral Capsule [Tilicomp Beta] Box of 10,RxNorm Extension,tilidine
41029854,OMOP2227816,Naloxone 12 MG / Tilidine 180 MG Oral Tablet [Valoron N] Box of 30,RxNorm Extension,tilidine
41029855,OMOP2227817,Naloxone 6.16 MG/ML / Tilidine 71.5 MG/ML Oral Solution [Tilidura],RxNorm Extension,tilidine
41029856,OMOP2227818,Naloxone 4 MG / Tilidine 59.9 MG Oral Tablet [Valoron N] Box of 300,RxNorm Extension,tilidine
41029857,OMOP2227819,Naloxone 17.6 MG / Tilidine 206 MG Extended Release Oral Tablet [Tilidin N Dura] Box of 100,RxNorm Extension,tilidine
41029859,OMOP2227821,Naloxone 17.6 MG / Tilidine 206 MG Extended Release Oral Tablet [Tilidin Hexal] Box of 50,RxNorm Extension,tilidine
41029860,OMOP2227822,Naloxone 17.6 MG / Tilidine 206 MG Oral Tablet [Tilicomp Beta] Box of 100,RxNorm Extension,tilidine
41029861,OMOP2227823,Naloxone 17.6 MG / Tilidine 206 MG Extended Release Oral Tablet [Celldolor] Box of 50,RxNorm Extension,tilidine
41029863,OMOP2227825,Naloxone 6.11 MG/ML / Tilidine 71.5 MG/ML Oral Solution [Tilidura] Box of 1,RxNorm Extension,tilidine
41029864,OMOP2227826,Naloxone 12 MG / Tilidine 150 MG Oral Tablet [Tilnalox Ct] Box of 20,RxNorm Extension,tilidine
41029865,OMOP2227827,Naloxone 12 MG / Tilidine 150 MG Extended Release Oral Tablet [Tilidin Hexal] Box of 50,RxNorm Extension,tilidine
41040330,OMOP2238292,Naloxone 4 MG / Tilidine 50 MG Extended Release Oral Tablet [Tilidin N Dura] Box of 50 by Mylan,RxNorm Extension,tilidine
41046677,OMOP2244639,Naloxone 100 MG / Tilidine 8 MG [Tilidin N Sandoz],RxNorm Extension,tilidine
41046678,OMOP2244640,Naloxone 17.6 MG / Tilidine 206 MG [Tilidin Hexal],RxNorm Extension,tilidine
41046679,OMOP2244641,Naloxone 6.08 MG/ML / Tilidine 71.2 MG/ML [Tilidin Hexal],RxNorm Extension,tilidine
41046680,OMOP2244642,Naloxone 6.08 MG/ML / Tilidine 71.2 MG/ML [Gruntin],RxNorm Extension,tilidine
41049983,OMOP2247945,Naloxone / Tilidine Oral Solution [Tilidin N Sandoz],RxNorm Extension,tilidine
41049984,OMOP2247946,Naloxone / Tilidine Oral Solution [Tilidin Hexal],RxNorm Extension,tilidine
41049985,OMOP2247947,Naloxone / Tilidine Oral Solution [Tili Puren],RxNorm Extension,tilidine
41053162,OMOP2251124,Naloxone 12 MG / Tilidine 180 MG Oral Tablet Box of 30,RxNorm Extension,tilidine
41053163,OMOP2251125,Naloxone 6.08 MG/ML / Tilidine 71.2 MG/ML Oral Solution Box of 5,RxNorm Extension,tilidine
41061029,OMOP2258991,Naloxone 8 MG / Tilidine 100 MG Extended Release Oral Tablet [Tilnalox Ct] Box of 20,RxNorm Extension,tilidine
41061030,OMOP2258992,Naloxone 8 MG / Tilidine 100 MG Oral Tablet [Tilidin N Sandoz] Box of 100,RxNorm Extension,tilidine
41061031,OMOP2258993,Naloxone 8 MG / Tilidine 100 MG Extended Release Oral Tablet [Tilidin 1a Pharma] Box of 20,RxNorm Extension,tilidine
41061032,OMOP2258994,Naloxone 8 MG / Tilidine 100 MG Oral Tablet [Tilicomp Beta] Box of 100,RxNorm Extension,tilidine
41061033,OMOP2258995,Naloxone 8 MG / Tilidine 100 MG Extended Release Oral Tablet [Celldolor] Box of 50,RxNorm Extension,tilidine
41061034,OMOP2258996,Naloxone 4 MG / Tilidine 50 MG Extended Release Oral Tablet [Tilidin Ratiopharm],RxNorm Extension,tilidine
41061035,OMOP2258997,Naloxone 4 MG / Tilidine 50 MG Oral Tablet [Tilidin N Sandoz] Box of 50,RxNorm Extension,tilidine
41061036,OMOP2258998,Naloxone 4 MG / Tilidine 50 MG Extended Release Oral Tablet [Tilicomp Beta] Box of 100,RxNorm Extension,tilidine
41061037,OMOP2258999,Naloxone 4 MG / Tilidine 50 MG Extended Release Oral Tablet [Tilicomp Beta] Box of 20,RxNorm Extension,tilidine
41061038,OMOP2259000,Naloxone 4 MG / Tilidine 50 MG Oral Tablet [Celldolor],RxNorm Extension,tilidine
41061039,OMOP2259001,Naloxone 4 MG / Tilidine 50 MG Extended Release Oral Tablet [Celldolor],RxNorm Extension,tilidine
41061040,OMOP2259002,Naloxone 4 MG / Tilidine 50 MG Oral Capsule [Tilicomp Beta] Box of 30,RxNorm Extension,tilidine
41061041,OMOP2259003,Naloxone 12 MG / Tilidine 180 MG Oral Tablet [Valoron N] Box of 200,RxNorm Extension,tilidine
41061042,OMOP2259004,Naloxone 6.08 MG/ML / Tilidine 71.2 MG/ML Oral Solution [Tilidalor] Box of 3,RxNorm Extension,tilidine
